position,Frequency_Hz,Magnitude_dB,Color,Phase_deg,STI,STI_Degradation_%
Std8-MidRoom,2023.28,-18.0,#bcbd22,134.56,0.5,47.37
Std8-MidRoom,2094.74,-18.18,#bcbd22,164.77,0.5,47.37
Std8-MidRoom,2168.73,-18.29,#bcbd22,97.5,0.5,47.37
Std8-MidRoom,2245.34,-18.38,#bcbd22,85.37,0.5,47.37
Std8-MidRoom,2324.64,-19.05,#bcbd22,-90.17,0.5,47.37
Std8-MidRoom,2406.76,-19.05,#bcbd22,-178.08,0.5,47.37
Std8-MidRoom,2491.77,-19.01,#bcbd22,157.08,0.5,47.37
Std8-MidRoom,2579.78,-20.18,#bcbd22,61.36,0.5,47.37
Std8-MidRoom,2670.9,-19.55,#bcbd22,108.47,0.5,47.37
Std8-MidRoom,2765.24,-19.79,#bcbd22,73.44,0.5,47.37
Std8-MidRoom,2862.92,-19.37,#bcbd22,-142.33,0.5,47.37
Std8-MidRoom,2964.04,-19.71,#bcbd22,-50.48,0.5,47.37
Std8-MidRoom,3068.74,-19.52,#bcbd22,135.82,0.5,47.37
Std8-MidRoom,3177.13,-19.86,#bcbd22,164.42,0.5,47.37
Std8-MidRoom,3289.35,-20.38,#bcbd22,166.63,0.5,47.37
Std8-MidRoom,3405.54,-20.24,#bcbd22,13.16,0.5,47.37
Std8-MidRoom,3525.83,-20.37,#bcbd22,83.2,0.5,47.37
Std8-MidRoom,3650.37,-20.69,#bcbd22,-112.69,0.5,47.37
Std8-MidRoom,3779.3,-21.17,#bcbd22,18.61,0.5,47.37
Std8-MidRoom,3912.8,-21.28,#bcbd22,112.13,0.5,47.37
Std8-MidRoom,4051.0,-21.19,#bcbd22,-137.46,0.5,47.37
Std8-MidRoom,4194.09,-20.9,#bcbd22,-100.68,0.5,47.37
Std8-MidRoom,4342.24,-21.29,#bcbd22,13.54,0.5,47.37
Std8-MidRoom,4495.61,-21.45,#bcbd22,82.9,0.5,47.37
Std8-MidRoom,4654.4,-21.11,#bcbd22,-159.65,0.5,47.37
Std8-MidRoom,4818.81,-21.67,#bcbd22,-2.81,0.5,47.37
Std8-MidRoom,4989.02,-21.73,#bcbd22,55.75,0.5,47.37
Std8-MidRoom,5165.24,-21.95,#bcbd22,-125.05,0.5,47.37
Std8-MidRoom,5347.68,-22.13,#bcbd22,24.6,0.5,47.37
Std8-MidRoom,5536.57,-22.41,#bcbd22,57.22,0.5,47.37
Std8-MidRoom,5732.14,-22.58,#bcbd22,149.57,0.5,47.37
Std8-MidRoom,5934.6,-22.61,#bcbd22,-81.81,0.5,47.37
Std8-MidRoom,6144.23,-22.9,#bcbd22,-53.72,0.5,47.37
Std8-MidRoom,6361.25,-23.18,#bcbd22,157.68,0.5,47.37
Std8-MidRoom,6585.94,-23.62,#bcbd22,-161.48,0.5,47.37
Std8-MidRoom,6818.57,-23.53,#bcbd22,-107.16,0.5,47.37
Std8-MidRoom,7059.41,-23.69,#bcbd22,-177.13,0.5,47.37
Std8-MidRoom,7308.77,-23.07,#bcbd22,-72.36,0.5,47.37
Std8-MidRoom,7566.93,-23.68,#bcbd22,-156.28,0.5,47.37
Std8-MidRoom,7834.2,-23.63,#bcbd22,164.68,0.5,47.37
Std8-MidRoom,8110.92,-24.45,#bcbd22,-47.67,0.5,47.37
Std8-MidRoom,8397.41,-24.08,#bcbd22,119.06,0.5,47.37
Std8-MidRoom,8694.03,-24.33,#bcbd22,-151.2,0.5,47.37
Std8-MidRoom,9001.12,-24.95,#bcbd22,-87.96,0.5,47.37
Std8-MidRoom,9319.05,-25.42,#bcbd22,-116.79,0.5,47.37
Std8-MidRoom,9648.22,-25.4,#bcbd22,-46.94,0.5,47.37
Std8-MidRoom,9989.01,-26.02,#bcbd22,174.12,0.5,47.37
Std8-MidRoom,10341.84,-26.07,#bcbd22,0.79,0.5,47.37
Std8-MidRoom,10707.13,-26.07,#bcbd22,-27.13,0.5,47.37
Std8-MidRoom,11085.33,-26.98,#bcbd22,99.7,0.5,47.37
Std8-MidRoom,11476.88,-27.34,#bcbd22,18.76,0.5,47.37
Std8-MidRoom,11882.27,-27.45,#bcbd22,-94.57,0.5,47.37
Std8-MidRoom,12301.97,-27.92,#bcbd22,-36.63,0.5,47.37
Std8-MidRoom,12736.5,-27.93,#bcbd22,69.15,0.5,47.37
Std8-MidRoom,13186.38,-28.33,#bcbd22,-71.95,0.5,47.37
Std8-MidRoom,13652.14,-28.87,#bcbd22,84.27,0.5,47.37
Std8-MidRoom,14134.36,-29.37,#bcbd22,94.64,0.5,47.37
Std8-MidRoom,14633.61,-29.38,#bcbd22,-179.05,0.5,47.37
Std8-MidRoom,15150.5,-29.47,#bcbd22,134.42,0.5,47.37
Std8-MidRoom,15685.64,-30.15,#bcbd22,160.8,0.5,47.37
Std8-MidRoom,16239.69,-30.02,#bcbd22,-174.4,0.5,47.37
Std8-MidRoom,16813.31,-30.6,#bcbd22,-36.96,0.5,47.37
Std8-MidRoom,17407.18,-30.71,#bcbd22,-126.36,0.5,47.37
Std8-MidRoom,18022.04,-31.15,#bcbd22,-127.76,0.5,47.37
Std8-MidRoom,18658.61,-31.28,#bcbd22,32.32,0.5,47.37
Std8-MidRoom,19317.66,-31.11,#bcbd22,-170.98,0.5,47.37
Std8-MidRoom,20000.0,-32.0,#bcbd22,91.92,0.5,47.37
Std8-NECornerHigh,20.00,-24.03,#ff7f0e,-134.08,0.48,49.00
Std8-NECornerHigh,20.71,-24.14,#ff7f0e,-135.06,0.48,49.00
Std8-NECornerHigh,21.44,-22.73,#ff7f0e,-133.00,0.48,49.00
Std8-NECornerHigh,22.20,-23.00,#ff7f0e,-134.30,0.48,49.00
Std8-NECornerHigh,22.98,-22.79,#ff7f0e,-134.63,0.48,49.00
Std8-NECornerHigh,23.79,-22.55,#ff7f0e,-134.90,0.48,49.00
Std8-NECornerHigh,24.63,-23.23,#ff7f0e,-136.99,0.48,49.00
Std8-NECornerHigh,25.50,-22.84,#ff7f0e,-136.94,0.48,49.00
Std8-NECornerHigh,26.40,-23.06,#ff7f0e,-138.11,0.48,49.00
Std8-NECornerHigh,27.33,-22.79,#ff7f0e,-138.29,0.48,49.00
Std8-NECornerHigh,28.30,-22.28,#ff7f0e,-137.99,0.48,49.00
Std8-NECornerHigh,29.30,-21.02,#ff7f0e,-136.18,0.48,49.00
Std8-NECornerHigh,30.33,-22.00,#ff7f0e,-138.84,0.48,49.00
Std8-NECornerHigh,31.41,-21.86,#ff7f0e,-139.27,0.48,49.00
Std8-NECornerHigh,32.52,-21.95,#ff7f0e,-140.13,0.48,49.00
Std8-NECornerHigh,33.66,-21.21,#ff7f0e,-139.34,0.48,49.00
Std8-NECornerHigh,34.85,-21.76,#ff7f0e,-141.11,0.48,49.00
Std8-NECornerHigh,36.08,-21.88,#ff7f0e,-142.03,0.48,49.00
Std8-NECornerHigh,37.36,-21.83,#ff7f0e,-142.57,0.48,49.00
Std8-NECornerHigh,38.68,-22.68,#ff7f0e,-144.94,0.48,49.00
Std8-NECornerHigh,40.04,-22.12,#ff7f0e,-144.47,0.48,49.00
Std8-NECornerHigh,41.46,-21.65,#ff7f0e,-144.16,0.48,49.00
Std8-NECornerHigh,42.92,-20.73,#ff7f0e,-142.94,0.48,49.00
Std8-NECornerHigh,44.44,-21.53,#ff7f0e,-145.17,0.48,49.00
Std8-NECornerHigh,46.01,-21.24,#ff7f0e,-145.19,0.48,49.00
Std8-NECornerHigh,47.63,-20.64,#ff7f0e,-144.59,0.48,49.00
Std8-NECornerHigh,49.32,-21.31,#ff7f0e,-146.53,0.48,49.00
Std8-NECornerHigh,51.06,-21.23,#ff7f0e,-146.96,0.48,49.00
Std8-NECornerHigh,52.86,-20.66,#ff7f0e,-146.39,0.48,49.00
Std8-NECornerHigh,54.73,-20.92,#ff7f0e,-147.47,0.48,49.00
Std8-NECornerHigh,56.66,-21.03,#ff7f0e,-148.25,0.48,49.00
Std8-NECornerHigh,58.66,-21.24,#ff7f0e,-149.21,0.48,49.00
Std8-NECornerHigh,60.74,-20.49,#ff7f0e,-148.25,0.48,49.00
Std8-NECornerHigh,62.88,-22.93,#ff7f0e,-153.66,0.48,49.00
Std8-NECornerHigh,65.10,-21.32,#ff7f0e,-150.95,0.48,49.00
Std8-NECornerHigh,67.40,-21.77,#ff7f0e,-152.35,0.48,49.00
Std8-NECornerHigh,69.78,-22.25,#ff7f0e,-153.83,0.48,49.00
Std8-NECornerHigh,72.25,-21.64,#ff7f0e,-153.09,0.48,49.00
Std8-NECornerHigh,74.80,-21.91,#ff7f0e,-154.11,0.48,49.00
Std8-NECornerHigh,77.44,-21.66,#ff7f0e,-154.08,0.48,49.00
Std8-NECornerHigh,80.18,-22.35,#ff7f0e,-155.92,0.48,49.00
Std8-NECornerHigh,83.01,-22.82,#ff7f0e,-157.32,0.48,49.00
Std8-NECornerHigh,85.94,-22.51,#ff7f0e,-157.15,0.48,49.00
Std8-NECornerHigh,88.98,-22.98,#ff7f0e,-158.53,0.48,49.00
Std8-NECornerHigh,92.12,-22.17,#ff7f0e,-157.34,0.48,49.00
Std8-NECornerHigh,95.37,-23.07,#ff7f0e,-159.56,0.48,49.00
Std8-NECornerHigh,98.74,-22.29,#ff7f0e,-158.43,0.48,49.00
Std8-NECornerHigh,102.23,-22.99,#ff7f0e,-160.25,0.48,49.00
Std8-NECornerHigh,105.84,-22.96,#ff7f0e,-160.61,0.48,49.00
Std8-NECornerHigh,109.58,-24.45,#ff7f0e,-164.00,0.48,49.00
Std8-NECornerHigh,113.45,-23.39,#ff7f0e,-162.31,0.48,49.00
Std8-NECornerHigh,117.46,-23.42,#ff7f0e,-162.79,0.48,49.00
Std8-NECornerHigh,121.60,-23.20,#ff7f0e,-162.78,0.48,49.00
Std8-NECornerHigh,125.90,-23.45,#ff7f0e,-163.71,0.48,49.00
Std8-NECornerHigh,130.35,-23.32,#ff7f0e,-163.88,0.48,49.00
Std8-NECornerHigh,134.95,-24.15,#ff7f0e,-166.00,0.48,49.00
Std8-NECornerHigh,139.72,-24.07,#ff7f0e,-166.31,0.48,49.00
Std8-NECornerHigh,144.65,-23.58,#ff7f0e,-165.82,0.48,49.00
Std8-NECornerHigh,149.76,-23.57,#ff7f0e,-166.31,0.48,49.00
Std8-NECornerHigh,155.05,-23.92,#ff7f0e,-167.55,0.48,49.00
Std8-NECornerHigh,160.53,-22.87,#ff7f0e,-166.03,0.48,49.00
Std8-NECornerHigh,166.20,-22.63,#ff7f0e,-166.15,0.48,49.00
Std8-NECornerHigh,172.07,-24.88,#ff7f0e,-171.31,0.48,49.00
Std8-NECornerHigh,178.15,-24.14,#ff7f0e,-170.52,0.48,49.00
Std8-NECornerHigh,184.44,-24.10,#ff7f0e,-171.20,0.48,49.00
Std8-NECornerHigh,190.95,-23.72,#ff7f0e,-171.25,0.48,49.00
Std8-NECornerHigh,197.70,-23.77,#ff7f0e,-172.24,0.48,49.00
Std8-NECornerHigh,204.68,-23.73,#ff7f0e,-173.12,0.48,49.00
Std8-NECornerHigh,211.91,-24.13,#ff7f0e,-174.96,0.48,49.00
Std8-NECornerHigh,219.40,-23.87,#ff7f0e,-175.57,0.48,49.00
Std8-NECornerHigh,227.15,-24.71,#ff7f0e,-178.49,0.48,49.00
Std8-NECornerHigh,235.17,-24.41,#ff7f0e,-179.24,0.48,49.00
Std8-NECornerHigh,243.48,-24.75,#ff7f0e,178.62,0.48,49.00
Std8-NECornerHigh,252.08,-25.21,#ff7f0e,176.12,0.48,49.00
Std8-NECornerHigh,260.98,-25.28,#ff7f0e,174.23,0.48,49.00
Std8-NECornerHigh,270.20,-26.14,#ff7f0e,170.64,0.48,49.00
Std8-NECornerHigh,279.74,-26.16,#ff7f0e,168.57,0.48,49.00
Std8-NECornerHigh,289.62,-26.45,#ff7f0e,165.81,0.48,49.00
Std8-NECornerHigh,299.85,-27.62,#ff7f0e,161.12,0.48,49.00
Std8-NECornerHigh,310.45,-26.34,#ff7f0e,161.16,0.48,49.00
Std8-NECornerHigh,321.41,-26.90,#ff7f0e,157.34,0.48,49.00
Std8-NECornerHigh,332.76,-27.07,#ff7f0e,154.13,0.48,49.00
Std8-NECornerHigh,344.52,-27.59,#ff7f0e,150.04,0.48,49.00
Std8-NECornerHigh,356.69,-27.98,#ff7f0e,146.06,0.48,49.00
Std8-NECornerHigh,369.28,-27.43,#ff7f0e,143.82,0.48,49.00
Std8-NECornerHigh,382.33,-27.29,#ff7f0e,140.61,0.48,49.00
Std8-NECornerHigh,395.83,-27.41,#ff7f0e,136.76,0.48,49.00
Std8-NECornerHigh,409.81,-28.22,#ff7f0e,131.45,0.48,49.00
Std8-NECornerHigh,424.29,-27.71,#ff7f0e,128.72,0.48,49.00
Std8-NECornerHigh,439.28,-27.88,#ff7f0e,124.63,0.48,49.00
Std8-NECornerHigh,454.79,-27.32,#ff7f0e,122.03,0.48,49.00
Std8-NECornerHigh,470.86,-27.51,#ff7f0e,118.04,0.48,49.00
Std8-NECornerHigh,487.49,-26.75,#ff7f0e,116.09,0.48,49.00
Std8-NECornerHigh,504.71,-26.47,#ff7f0e,113.41,0.48,49.00
Std8-NECornerHigh,522.54,-25.88,#ff7f0e,111.68,0.48,49.00
Std8-NECornerHigh,540.99,-25.93,#ff7f0e,109.03,0.48,49.00
Std8-NECornerHigh,560.10,-24.83,#ff7f0e,109.18,0.48,49.00
Std8-NECornerHigh,579.88,-24.11,#ff7f0e,109.11,0.48,49.00
Std8-NECornerHigh,600.37,-25.08,#ff7f0e,106.30,0.48,49.00
Std8-NECornerHigh,621.57,-24.63,#ff7f0e,107.04,0.48,49.00
Std8-NECornerHigh,643.53,-23.61,#ff7f0e,109.67,0.48,49.00
Std8-NECornerHigh,666.26,-23.93,#ff7f0e,110.41,0.48,49.00
Std8-NECornerHigh,689.79,-24.01,#ff7f0e,112.40,0.48,49.00
Std8-NECornerHigh,714.16,-24.44,#ff7f0e,114.47,0.48,49.00
Std8-NECornerHigh,739.38,-23.90,#ff7f0e,119.12,0.48,49.00
Std8-NECornerHigh,765.50,-25.09,#ff7f0e,120.89,0.48,49.00
Std8-NECornerHigh,792.54,-25.55,#ff7f0e,124.46,0.48,49.00
Std8-NECornerHigh,820.53,-25.47,#ff7f0e,129.20,0.48,49.00
Std8-NECornerHigh,849.51,-26.51,#ff7f0e,131.57,0.48,49.00
Std8-NECornerHigh,879.52,-26.06,#ff7f0e,136.38,0.48,49.00
Std8-NECornerHigh,910.59,-25.89,#ff7f0e,139.78,0.48,49.00
Std8-NECornerHigh,942.75,-27.08,#ff7f0e,139.24,0.48,49.00
Std8-NECornerHigh,976.05,-26.29,#ff7f0e,141.09,0.48,49.00
Std8-NECornerHigh,1010.53,-24.41,#ff7f0e,143.31,0.48,49.00
Std8-NECornerHigh,1046.22,-24.80,#ff7f0e,139.04,0.48,49.00
Std8-NECornerHigh,1083.17,-24.51,#ff7f0e,134.16,0.48,49.00
Std8-NECornerHigh,1121.43,-24.54,#ff7f0e,126.93,0.48,49.00
Std8-NECornerHigh,1161.05,-23.77,#ff7f0e,120.03,0.48,49.00
Std8-NECornerHigh,1202.06,-24.13,#ff7f0e,110.24,0.48,49.00
Std8-NECornerHigh,1244.51,-23.71,#ff7f0e,102.27,0.48,49.00
Std8-NECornerHigh,1288.47,-25.67,#ff7f0e,90.79,0.48,49.00
Std8-NECornerHigh,1333.98,-25.07,#ff7f0e,86.72,0.48,49.00
Std8-NECornerHigh,1381.10,-25.38,#ff7f0e,83.92,0.48,49.00
Std8-NECornerHigh,1429.89,-26.17,#ff7f0e,83.83,0.48,49.00
Std8-NECornerHigh,1480.39,-26.24,#ff7f0e,88.80,0.48,49.00
Std8-NECornerHigh,1532.68,-25.54,#ff7f0e,98.35,0.48,49.00
Std8-NECornerHigh,1586.82,-25.43,#ff7f0e,108.37,0.48,49.00
Std8-NECornerHigh,1642.87,-25.19,#ff7f0e,118.37,0.48,49.00
Std8-NECornerHigh,1700.90,-24.40,#ff7f0e,127.00,0.48,49.00
Std8-NECornerHigh,1760.98,-24.83,#ff7f0e,128.62,0.48,49.00
Std8-NECornerHigh,1823.18,-25.04,#ff7f0e,124.86,0.48,49.00
Std8-NECornerHigh,1887.58,-25.30,#ff7f0e,115.17,0.48,49.00
Std8-NECornerHigh,1954.25,-25.96,#ff7f0e,100.53,0.48,49.00
Std8-NECornerHigh,2023.28,-26.72,#ff7f0e,84.76,0.48,49.00
Std8-NECornerHigh,2094.74,-25.69,#ff7f0e,75.74,0.48,49.00
Std8-NECornerHigh,2168.73,-24.53,#ff7f0e,73.89,0.48,49.00
Std8-NECornerHigh,2245.34,-24.69,#ff7f0e,78.22,0.48,49.00
Std8-NECornerHigh,2324.64,-24.03,#ff7f0e,91.78,0.48,49.00
Std8-NECornerHigh,2406.76,-25.79,#ff7f0e,103.43,0.48,49.00
Std8-NECornerHigh,2491.77,-25.23,#ff7f0e,115.91,0.48,49.00
Std8-NECornerHigh,2579.78,-25.67,#ff7f0e,116.43,0.48,49.00
Std8-NECornerHigh,2670.90,-25.52,#ff7f0e,106.02,0.48,49.00
Std8-NECornerHigh,2765.24,-25.20,#ff7f0e,87.91,0.48,49.00
Std8-NECornerHigh,2862.92,-25.33,#ff7f0e,70.22,0.48,49.00
Std8-NECornerHigh,2964.04,-26.29,#ff7f0e,62.46,0.48,49.00
Std8-NECornerHigh,3068.74,-25.07,#ff7f0e,74.94,0.48,49.00
Std8-NECornerHigh,3177.13,-24.79,#ff7f0e,95.38,0.48,49.00
Std8-NECornerHigh,3289.35,-24.16,#ff7f0e,111.86,0.48,49.00
Std8-NECornerHigh,3405.54,-25.41,#ff7f0e,106.74,0.48,49.00
Std8-NECornerHigh,3525.83,-24.97,#ff7f0e,86.97,0.48,49.00
Std8-NECornerHigh,3650.37,-26.26,#ff7f0e,61.79,0.48,49.00
Std8-NECornerHigh,3779.30,-23.81,#ff7f0e,62.67,0.48,49.00
Std8-NECornerHigh,3912.80,-24.14,#ff7f0e,81.40,0.48,49.00
Std8-NECornerHigh,4051.00,-25.38,#ff7f0e,101.77,0.48,49.00
Std8-NECornerHigh,4194.09,-24.46,#ff7f0e,102.88,0.48,49.00
Std8-NECornerHigh,4342.24,-24.31,#ff7f0e,76.69,0.48,49.00
Std8-NECornerHigh,4495.61,-26.39,#ff7f0e,51.46,0.48,49.00
Std8-NECornerHigh,4654.40,-25.90,#ff7f0e,65.00,0.48,49.00
Std8-NECornerHigh,4818.81,-24.46,#ff7f0e,96.97,0.48,49.00
Std8-NECornerHigh,4989.02,-24.24,#ff7f0e,97.72,0.48,49.00
Std8-NECornerHigh,5165.24,-25.27,#ff7f0e,63.17,0.48,49.00
Std8-NECornerHigh,5347.68,-25.06,#ff7f0e,50.95,0.48,49.00
Std8-NECornerHigh,5536.57,-25.43,#ff7f0e,80.24,0.48,49.00
Std8-NECornerHigh,5732.14,-24.99,#ff7f0e,96.44,0.48,49.00
Std8-NECornerHigh,5934.60,-24.20,#ff7f0e,64.62,0.48,49.00
Std8-NECornerHigh,6144.23,-26.02,#ff7f0e,46.30,0.48,49.00
Std8-NECornerHigh,6361.25,-24.22,#ff7f0e,86.02,0.48,49.00
Std8-NECornerHigh,6585.94,-24.90,#ff7f0e,85.62,0.48,49.00
Std8-NECornerHigh,6818.57,-25.37,#ff7f0e,44.58,0.48,49.00
Std8-NECornerHigh,7059.41,-25.37,#ff7f0e,64.56,0.48,49.00
Std8-NECornerHigh,7308.77,-26.28,#ff7f0e,87.16,0.48,49.00
Std8-NECornerHigh,7566.93,-25.26,#ff7f0e,46.11,0.48,49.00
Std8-NECornerHigh,7834.20,-25.62,#ff7f0e,59.24,0.48,49.00
Std8-NECornerHigh,8110.92,-24.23,#ff7f0e,87.18,0.48,49.00
Std8-NECornerHigh,8397.41,-24.46,#ff7f0e,40.35,0.48,49.00
Std8-NECornerHigh,8694.03,-25.78,#ff7f0e,70.74,0.48,49.00
Std8-NECornerHigh,9001.12,-25.52,#ff7f0e,65.90,0.48,49.00
Std8-NECornerHigh,9319.05,-25.75,#ff7f0e,39.69,0.48,49.00
Std8-NECornerHigh,9648.22,-24.35,#ff7f0e,84.71,0.48,49.00
Std8-NECornerHigh,9989.01,-25.20,#ff7f0e,33.17,0.48,49.00
Std8-NECornerHigh,10341.84,-25.07,#ff7f0e,78.77,0.48,49.00
Std8-NECornerHigh,10707.13,-24.96,#ff7f0e,37.85,0.48,49.00
Std8-NECornerHigh,11085.33,-24.11,#ff7f0e,73.60,0.48,49.00
Std8-NECornerHigh,11476.88,-24.50,#ff7f0e,39.20,0.48,49.00
Std8-NECornerHigh,11882.27,-25.65,#ff7f0e,70.38,0.48,49.00
Std8-NECornerHigh,12301.97,-24.99,#ff7f0e,31.29,0.48,49.00
Std8-NECornerHigh,12736.50,-25.32,#ff7f0e,75.58,0.48,49.00
Std8-NECornerHigh,13186.38,-25.80,#ff7f0e,25.03,0.48,49.00
Std8-NECornerHigh,13652.14,-24.63,#ff7f0e,67.52,0.48,49.00
Std8-NECornerHigh,14134.36,-25.52,#ff7f0e,47.45,0.48,49.00
Std8-NECornerHigh,14633.61,-25.31,#ff7f0e,29.08,0.48,49.00
Std8-NECornerHigh,15150.50,-25.43,#ff7f0e,70.57,0.48,49.00
Std8-NECornerHigh,15685.64,-24.57,#ff7f0e,42.74,0.48,49.00
Std8-NECornerHigh,16239.69,-24.94,#ff7f0e,23.13,0.48,49.00
Std8-NECornerHigh,16813.31,-25.43,#ff7f0e,57.40,0.48,49.00
Std8-NECornerHigh,17407.18,-24.59,#ff7f0e,65.84,0.48,49.00
Std8-NECornerHigh,18022.04,-24.36,#ff7f0e,35.73,0.48,49.00
Std8-NECornerHigh,18658.61,-25.10,#ff7f0e,16.63,0.48,49.00
Std8-NECornerHigh,19317.66,-25.34,#ff7f0e,26.03,0.48,49.00
Std8-NECornerHigh,20000.00,-25.83,#ff7f0e,43.82,0.48,49.00
Std8-NECornerMid,20.0,-18.41,#e377c2,-66.79,0.5,47.37
Std8-NECornerMid,20.71,-19.07,#e377c2,-30.53,0.5,47.37
Std8-NECornerMid,21.44,-19.21,#e377c2,144.6,0.5,47.37
Std8-NECornerMid,22.2,-20.1,#e377c2,65.93,0.5,47.37
Std8-NECornerMid,22.98,-20.26,#e377c2,57.27,0.5,47.37
Std8-NECornerMid,23.79,-20.26,#e377c2,32.18,0.5,47.37
Std8-NECornerMid,24.63,-21.25,#e377c2,132.09,0.5,47.37
Std8-NECornerMid,25.5,-21.15,#e377c2,62.16,0.5,47.37
Std8-NECornerMid,26.4,-21.48,#e377c2,43.73,0.5,47.37
Std8-NECornerMid,27.33,-21.55,#e377c2,-43.8,0.5,47.37
Std8-NECornerMid,28.3,-21.13,#e377c2,-38.92,0.5,47.37
Std8-NECornerMid,29.3,-21.51,#e377c2,-110.51,0.5,47.37
Std8-NECornerMid,30.33,-21.67,#e377c2,-48.17,0.5,47.37
Std8-NECornerMid,31.41,-21.51,#e377c2,131.52,0.5,47.37
Std8-NECornerMid,32.52,-20.72,#e377c2,109.96,0.5,47.37
Std8-NECornerMid,33.66,-20.81,#e377c2,-137.9,0.5,47.37
Std8-NECornerMid,34.85,-20.37,#e377c2,58.59,0.5,47.37
Std8-NECornerMid,36.08,-19.55,#e377c2,-45.97,0.5,47.37
Std8-NECornerMid,37.36,-19.19,#e377c2,-97.15,0.5,47.37
Std8-NECornerMid,38.68,-18.53,#e377c2,55.16,0.5,47.37
Std8-NECornerMid,40.04,-18.22,#e377c2,4.13,0.5,47.37
Std8-NECornerMid,41.46,-18.09,#e377c2,96.73,0.5,47.37
Std8-NECornerMid,42.92,-17.35,#e377c2,-88.61,0.5,47.37
Std8-NECornerMid,44.44,-17.29,#e377c2,135.84,0.5,47.37
Std8-NECornerMid,46.01,-16.21,#e377c2,-119.44,0.5,47.37
Std8-NECornerMid,47.63,-16.19,#e377c2,93.07,0.5,47.37
Std8-NECornerMid,49.32,-15.42,#e377c2,-87.1,0.5,47.37
Std8-NECornerMid,51.06,-14.53,#e377c2,81.39,0.5,47.37
Std8-NECornerMid,52.86,-14.25,#e377c2,155.02,0.5,47.37
Std8-NECornerMid,54.73,-13.22,#e377c2,92.34,0.5,47.37
Std8-NECornerMid,56.66,-13.46,#e377c2,-106.93,0.5,47.37
Std8-NECornerMid,58.66,-12.53,#e377c2,-142.38,0.5,47.37
Std8-NECornerMid,60.74,-11.94,#e377c2,-75.53,0.5,47.37
Std8-NECornerMid,62.88,-12.26,#e377c2,43.44,0.5,47.37
Std8-NECornerMid,65.1,-11.7,#e377c2,58.46,0.5,47.37
Std8-NECornerMid,67.4,-11.8,#e377c2,86.74,0.5,47.37
Std8-NECornerMid,69.78,-11.58,#e377c2,-40.18,0.5,47.37
Std8-NECornerMid,72.25,-11.55,#e377c2,-70.9,0.5,47.37
Std8-NECornerMid,74.8,-11.63,#e377c2,171.96,0.5,47.37
Std8-NECornerMid,77.44,-11.18,#e377c2,-108.39,0.5,47.37
Std8-NECornerMid,80.18,-11.27,#e377c2,119.71,0.5,47.37
Std8-NECornerMid,83.01,-10.95,#e377c2,-129.38,0.5,47.37
Std8-NECornerMid,85.94,-10.99,#e377c2,96.95,0.5,47.37
Std8-NECornerMid,88.98,-11.44,#e377c2,-89.14,0.5,47.37
Std8-NECornerMid,92.12,-12.26,#e377c2,34.43,0.5,47.37
Std8-NECornerMid,95.37,-12.19,#e377c2,82.1,0.5,47.37
Std8-NECornerMid,98.74,-12.49,#e377c2,-130.74,0.5,47.37
Std8-NECornerMid,102.23,-11.63,#e377c2,-107.07,0.5,47.37
Std8-NECornerMid,105.84,-11.87,#e377c2,165.53,0.5,47.37
Std8-NECornerMid,109.58,-12.17,#e377c2,-167.2,0.5,47.37
Std8-NECornerMid,113.45,-11.99,#e377c2,19.91,0.5,47.37
Std8-NECornerMid,117.46,-12.34,#e377c2,-29.86,0.5,47.37
Std8-NECornerMid,121.6,-12.1,#e377c2,74.93,0.5,47.37
Std8-NECornerMid,125.9,-11.74,#e377c2,38.94,0.5,47.37
Std8-NECornerMid,130.35,-12.15,#e377c2,58.91,0.5,47.37
Std8-NECornerMid,134.95,-11.66,#e377c2,94.08,0.5,47.37
Std8-NECornerMid,139.72,-11.29,#e377c2,-43.89,0.5,47.37
Std8-NECornerMid,144.65,-11.95,#e377c2,113.71,0.5,47.37
Std8-NECornerMid,149.76,-11.85,#e377c2,-106.87,0.5,47.37
Std8-NECornerMid,155.05,-12.58,#e377c2,-127.88,0.5,47.37
Std8-NECornerMid,160.53,-12.26,#e377c2,-160.02,0.5,47.37
Std8-NECornerMid,166.2,-12.54,#e377c2,-104.49,0.5,47.37
Std8-NECornerMid,172.07,-12.58,#e377c2,82.01,0.5,47.37
Std8-NECornerMid,178.15,-12.67,#e377c2,-109.64,0.5,47.37
Std8-NECornerMid,184.44,-12.39,#e377c2,-99.88,0.5,47.37
Std8-NECornerMid,190.95,-12.45,#e377c2,-22.0,0.5,47.37
Std8-NECornerMid,197.7,-13.09,#e377c2,-18.74,0.5,47.37
Std8-NECornerMid,204.68,-13.05,#e377c2,-122.3,0.5,47.37
Std8-NECornerMid,211.91,-13.15,#e377c2,93.05,0.5,47.37
Std8-NECornerMid,219.4,-13.38,#e377c2,-106.47,0.5,47.37
Std8-NECornerMid,227.15,-14.04,#e377c2,109.87,0.5,47.37
Std8-NECornerMid,235.17,-14.84,#e377c2,65.48,0.5,47.37
Std8-NECornerMid,243.48,-14.64,#e377c2,-95.22,0.5,47.37
Std8-NECornerMid,252.08,-15.36,#e377c2,-1.24,0.5,47.37
Std8-NECornerMid,260.98,-15.64,#e377c2,84.52,0.5,47.37
Std8-NECornerMid,270.2,-15.43,#e377c2,140.26,0.5,47.37
