position,Frequency_Hz,Magnitude_dB,Color,Phase_deg,STI,STI_Degradation_%
TheHub-CeilingCorner,424.29,-11.91,#ff7f0e,-175.76,0.65,31.65
TheHub-CeilingCorner,439.28,-10.87,#ff7f0e,-175.61,0.65,31.65
TheHub-CeilingCorner,454.79,-10.48,#ff7f0e,-175.45,0.65,31.65
TheHub-CeilingCorner,470.86,-10.07,#ff7f0e,-175.29,0.65,31.65
TheHub-CeilingCorner,487.49,-10.38,#ff7f0e,-175.13,0.65,31.65
TheHub-CeilingCorner,504.71,-9.68,#ff7f0e,-174.95,0.65,31.65
TheHub-CeilingCorner,522.54,-9.29,#ff7f0e,-174.77,0.65,31.65
TheHub-CeilingCorner,540.99,-10.03,#ff7f0e,-174.59,0.65,31.65
TheHub-CeilingCorner,560.1,-10.46,#ff7f0e,-174.4,0.65,31.65
TheHub-CeilingCorner,579.88,-10.17,#ff7f0e,-174.2,0.65,31.65
TheHub-CeilingCorner,600.37,-10.87,#ff7f0e,-174.0,0.65,31.65
TheHub-CeilingCorner,621.57,-12.85,#ff7f0e,-173.78,0.65,31.65
TheHub-CeilingCorner,643.53,-13.55,#ff7f0e,-173.56,0.65,31.65
TheHub-CeilingCorner,666.26,-16.1,#ff7f0e,-173.34,0.65,31.65
TheHub-CeilingCorner,689.79,-18.9,#ff7f0e,-173.1,0.65,31.65
TheHub-CeilingCorner,714.16,-22.28,#ff7f0e,-172.86,0.65,31.65
TheHub-CeilingCorner,739.38,-26.85,#ff7f0e,-172.61,0.65,31.65
TheHub-CeilingCorner,765.5,-33.8,#ff7f0e,-172.35,0.65,31.65
TheHub-CeilingCorner,792.54,-42.26,#ff7f0e,-172.07,0.65,31.65
TheHub-CeilingCorner,820.53,-50.11,#ff7f0e,-171.79,0.65,31.65
TheHub-CeilingCorner,849.51,-59.98,#ff7f0e,-171.5,0.65,31.65
TheHub-CeilingCorner,879.52,-73.26,#ff7f0e,-171.2,0.65,31.65
TheHub-CeilingCorner,910.59,-90.58,#ff7f0e,-170.89,0.65,31.65
TheHub-CeilingCorner,942.75,-108.78,#ff7f0e,-170.57,0.65,31.65
TheHub-CeilingCorner,976.05,-131.62,#ff7f0e,-170.24,0.65,31.65
TheHub-CeilingCorner,1010.53,-158.08,#ff7f0e,-169.89,0.65,31.65
TheHub-CeilingCorner,1046.22,-188.93,#ff7f0e,-169.54,0.65,31.65
TheHub-CeilingCorner,1083.17,-225.69,#ff7f0e,-169.17,0.65,31.65
TheHub-CeilingCorner,1121.43,-267.98,#ff7f0e,-168.79,0.65,31.65
TheHub-CeilingCorner,1161.05,-317.97,#ff7f0e,-168.39,0.65,31.65
TheHub-CeilingCorner,1202.06,-375.94,#ff7f0e,-167.98,0.65,31.65
TheHub-CeilingCorner,1244.51,-442.45,#ff7f0e,-167.55,0.65,31.65
TheHub-CeilingCorner,1288.47,-520.14,#ff7f0e,-167.12,0.65,31.65
TheHub-CeilingCorner,1333.98,-609.77,#ff7f0e,-166.66,0.65,31.65
TheHub-CeilingCorner,1381.1,-711.88,#ff7f0e,-166.19,0.65,31.65
TheHub-CeilingCorner,1429.89,-828.59,#ff7f0e,-165.7,0.65,31.65
TheHub-CeilingCorner,1480.39,-963.26,#ff7f0e,-165.2,0.65,31.65
TheHub-CeilingCorner,1532.68,-1117.74,#ff7f0e,-164.67,0.65,31.65
TheHub-CeilingCorner,1586.82,-1293.94,#ff7f0e,-164.13,0.65,31.65
TheHub-CeilingCorner,1642.87,-1495.01,#ff7f0e,-163.57,0.65,31.65
TheHub-CeilingCorner,1700.9,-1723.11,#ff7f0e,-162.99,0.65,31.65
TheHub-CeilingCorner,1760.98,-1985.19,#ff7f0e,-162.39,0.65,31.65
TheHub-CeilingCorner,1823.18,-2280.51,#ff7f0e,-161.77,0.65,31.65
TheHub-CeilingCorner,1887.58,-2618.03,#ff7f0e,-161.12,0.65,31.65
TheHub-CeilingCorner,1954.25,-2998.64,#ff7f0e,-160.46,0.65,31.65
TheHub-CeilingCorner,2023.28,-3430.56,#ff7f0e,-159.77,0.65,31.65
TheHub-CeilingCorner,2094.74,-3920.76,#ff7f0e,-159.05,0.65,31.65
TheHub-CeilingCorner,2168.73,-4475.33,#ff7f0e,-158.31,0.65,31.65
TheHub-CeilingCorner,2245.34,-5100.13,#ff7f0e,-157.55,0.65,31.65
TheHub-CeilingCorner,2324.64,-5807.14,#ff7f0e,-156.75,0.65,31.65
TheHub-CeilingCorner,2406.76,-6604.35,#ff7f0e,-155.93,0.65,31.65
TheHub-CeilingCorner,2491.77,-7503.56,#ff7f0e,-155.08,0.65,31.65
TheHub-CeilingCorner,2579.78,-8516.11,#ff7f0e,-154.2,0.65,31.65
TheHub-CeilingCorner,2670.9,-9658.02,#ff7f0e,-153.29,0.65,31.65
TheHub-CeilingCorner,2765.24,-10942.03,#ff7f0e,-152.35,0.65,31.65
TheHub-CeilingCorner,2862.92,-12387.44,#ff7f0e,-151.37,0.65,31.65
TheHub-CeilingCorner,2964.04,-14010.64,#ff7f0e,-150.36,0.65,31.65
TheHub-CeilingCorner,3068.74,-15836.18,#ff7f0e,-149.31,0.65,31.65
TheHub-CeilingCorner,3177.13,-17885.55,#ff7f0e,-148.23,0.65,31.65
TheHub-CeilingCorner,3289.35,-20186.69,#ff7f0e,-147.11,0.65,31.65
TheHub-CeilingCorner,3405.54,-22767.85,#ff7f0e,-145.94,0.65,31.65
TheHub-CeilingCorner,3525.83,-25664.22,#ff7f0e,-144.74,0.65,31.65
TheHub-CeilingCorner,3650.37,-28909.52,#ff7f0e,-143.5,0.65,31.65
TheHub-CeilingCorner,3779.3,-32546.28,#ff7f0e,-142.21,0.65,31.65
TheHub-CeilingCorner,3912.8,-36620.35,#ff7f0e,-140.87,0.65,31.65
TheHub-CeilingCorner,4051.0,-41183.72,#ff7f0e,-139.49,0.65,31.65
TheHub-CeilingCorner,4194.09,-46290.94,#ff7f0e,-138.06,0.65,31.65
TheHub-CeilingCorner,4342.24,-52005.53,#ff7f0e,-136.58,0.65,31.65
TheHub-CeilingCorner,4495.61,-58400.05,#ff7f0e,-135.04,0.65,31.65
TheHub-CeilingCorner,4654.4,-65550.21,#ff7f0e,-133.46,0.65,31.65
TheHub-CeilingCorner,4818.81,-73544.33,#ff7f0e,-131.81,0.65,31.65
TheHub-CeilingCorner,4989.02,-82478.26,#ff7f0e,-130.11,0.65,31.65
TheHub-CeilingCorner,5165.24,-92462.48,#ff7f0e,-128.35,0.65,31.65
TheHub-CeilingCorner,5347.68,-103616.02,#ff7f0e,-126.52,0.65,31.65
TheHub-CeilingCorner,5536.57,-116072.37,#ff7f0e,-124.63,0.65,31.65
TheHub-CeilingCorner,5732.14,-129979.6,#ff7f0e,-122.68,0.65,31.65
TheHub-CeilingCorner,5934.6,-145503.74,#ff7f0e,-120.65,0.65,31.65
TheHub-CeilingCorner,6144.23,-162831.39,#ff7f0e,-118.56,0.65,31.65
TheHub-CeilingCorner,6361.25,-182166.39,#ff7f0e,-116.39,0.65,31.65
TheHub-CeilingCorner,6585.94,-203736.54,#ff7f0e,-114.14,0.65,31.65
TheHub-CeilingCorner,6818.57,-227795.19,#ff7f0e,-111.81,0.65,31.65
TheHub-CeilingCorner,7059.41,-254626.06,#ff7f0e,-109.41,0.65,31.65
TheHub-CeilingCorner,7308.77,-284540.86,#ff7f0e,-106.91,0.65,31.65
TheHub-CeilingCorner,7566.93,-317891.87,#ff7f0e,-104.33,0.65,31.65
TheHub-CeilingCorner,7834.2,-355064.09,#ff7f0e,-101.66,0.65,31.65
TheHub-CeilingCorner,8110.92,-396489.99,#ff7f0e,-98.89,0.65,31.65
TheHub-CeilingCorner,8397.41,-442650.65,#ff7f0e,-96.03,0.65,31.65
TheHub-CeilingCorner,8694.03,-494077.19,#ff7f0e,-93.06,0.65,31.65
TheHub-CeilingCorner,9001.12,-551364.34,#ff7f0e,-89.99,0.65,31.65
TheHub-CeilingCorner,9319.05,-615171.83,#ff7f0e,-86.81,0.65,31.65
TheHub-CeilingCorner,9648.22,-686229.23,#ff7f0e,-83.52,0.65,31.65
TheHub-CeilingCorner,9989.01,-765352.57,#ff7f0e,-80.11,0.65,31.65
TheHub-CeilingCorner,10341.84,-853446.61,#ff7f0e,-76.58,0.65,31.65
TheHub-CeilingCorner,10707.13,-951517.5,#ff7f0e,-72.93,0.65,31.65
TheHub-CeilingCorner,11085.33,-1060681.68,#ff7f0e,-69.15,0.65,31.65
TheHub-CeilingCorner,11476.88,-1182184.04,#ff7f0e,-65.23,0.65,31.65
TheHub-CeilingCorner,11882.27,-1317399.81,#ff7f0e,-61.18,0.65,31.65
TheHub-CeilingCorner,12301.97,-1467867.44,#ff7f0e,-56.98,0.65,31.65
TheHub-CeilingCorner,12736.5,-1635285.58,#ff7f0e,-52.64,0.65,31.65
TheHub-CeilingCorner,13186.38,-1821549.01,#ff7f0e,-48.14,0.65,31.65
TheHub-CeilingCorner,13652.14,-2028760.88,#ff7f0e,-43.48,0.65,31.65
TheHub-CeilingCorner,14134.36,-2259257.23,#ff7f0e,-38.66,0.65,31.65
TheHub-CeilingCorner,14633.61,-2515631.71,#ff7f0e,-33.66,0.65,31.65
TheHub-CeilingCorner,15150.5,-2800769.49,#ff7f0e,-28.49,0.65,31.65
TheHub-CeilingCorner,15685.64,-3117870.59,#ff7f0e,-23.14,0.65,31.65
TheHub-CeilingCorner,16239.69,-3470494.14,#ff7f0e,-17.6,0.65,31.65
TheHub-CeilingCorner,16813.31,-3862589.54,#ff7f0e,-11.87,0.65,31.65
TheHub-CeilingCorner,17407.18,-4298546.48,#ff7f0e,-5.93,0.65,31.65
TheHub-CeilingCorner,18022.04,-4783237.21,#ff7f0e,0.22,0.65,31.65
TheHub-CeilingCorner,18658.61,-5322076.01,#ff7f0e,6.59,0.65,31.65
TheHub-CeilingCorner,19317.66,-5921077.14,#ff7f0e,13.18,0.65,31.65
TheHub-CeilingCorner,20000.0,-6586914.75,#ff7f0e,20.0,0.65,31.65
TheHub-Chair2,20.0,72.24,#d62728,-179.8,0.73,22.81
TheHub-Chair2,20.71,70.02,#d62728,-179.79,0.73,22.81
TheHub-Chair2,21.44,67.17,#d62728,-179.79,0.73,22.81
TheHub-Chair2,22.2,63.3,#d62728,-179.78,0.73,22.81
TheHub-Chair2,22.98,61.0,#d62728,-179.77,0.73,22.81
TheHub-Chair2,23.79,58.91,#d62728,-179.76,0.73,22.81
TheHub-Chair2,24.63,56.18,#d62728,-179.75,0.73,22.81
TheHub-Chair2,25.5,52.3,#d62728,-179.74,0.73,22.81
TheHub-Chair2,26.4,49.29,#d62728,-179.74,0.73,22.81
TheHub-Chair2,27.33,47.27,#d62728,-179.73,0.73,22.81
TheHub-Chair2,28.3,44.24,#d62728,-179.72,0.73,22.81
TheHub-Chair2,29.3,40.97,#d62728,-179.71,0.73,22.81
TheHub-Chair2,30.33,38.59,#d62728,-179.7,0.73,22.81
TheHub-Chair2,31.41,35.54,#d62728,-179.69,0.73,22.81
TheHub-Chair2,32.52,31.76,#d62728,-179.67,0.73,22.81
TheHub-Chair2,33.66,28.72,#d62728,-179.66,0.73,22.81
TheHub-Chair2,34.85,27.25,#d62728,-179.65,0.73,22.81
TheHub-Chair2,36.08,22.94,#d62728,-179.64,0.73,22.81
TheHub-Chair2,37.36,21.3,#d62728,-179.63,0.73,22.81
TheHub-Chair2,38.68,18.16,#d62728,-179.61,0.73,22.81
TheHub-Chair2,40.04,15.53,#d62728,-179.6,0.73,22.81
TheHub-Chair2,41.46,12.99,#d62728,-179.59,0.73,22.81
TheHub-Chair2,42.92,10.08,#d62728,-179.57,0.73,22.81
TheHub-Chair2,44.44,7.47,#d62728,-179.56,0.73,22.81
TheHub-Chair2,46.01,5.14,#d62728,-179.54,0.73,22.81
TheHub-Chair2,47.63,2.72,#d62728,-179.52,0.73,22.81
TheHub-Chair2,49.32,1.29,#d62728,-179.51,0.73,22.81
TheHub-Chair2,51.06,-0.61,#d62728,-179.49,0.73,22.81
TheHub-Chair2,52.86,-1.68,#d62728,-179.47,0.73,22.81
TheHub-Chair2,54.73,-4.42,#d62728,-179.45,0.73,22.81
TheHub-Chair2,56.66,-5.53,#d62728,-179.43,0.73,22.81
TheHub-Chair2,58.66,-7.8,#d62728,-179.41,0.73,22.81
TheHub-Chair2,60.74,-8.71,#d62728,-179.39,0.73,22.81
TheHub-Chair2,62.88,-9.97,#d62728,-179.37,0.73,22.81
TheHub-Chair2,65.1,-11.15,#d62728,-179.35,0.73,22.81
TheHub-Chair2,67.4,-12.29,#d62728,-179.33,0.73,22.81
TheHub-Chair2,69.78,-12.99,#d62728,-179.3,0.73,22.81
TheHub-Chair2,72.25,-12.6,#d62728,-179.28,0.73,22.81
TheHub-Chair2,74.8,-12.77,#d62728,-179.25,0.73,22.81
TheHub-Chair2,77.44,-13.79,#d62728,-179.23,0.73,22.81
TheHub-Chair2,80.18,-12.81,#d62728,-179.2,0.73,22.81
TheHub-Chair2,83.01,-13.42,#d62728,-179.17,0.73,22.81
TheHub-Chair2,85.94,-13.59,#d62728,-179.14,0.73,22.81
TheHub-Chair2,88.98,-12.85,#d62728,-179.11,0.73,22.81
TheHub-Chair2,92.12,-12.35,#d62728,-179.08,0.73,22.81
TheHub-Chair2,95.37,-11.78,#d62728,-179.05,0.73,22.81
TheHub-Chair2,98.74,-11.74,#d62728,-179.01,0.73,22.81
TheHub-Chair2,102.23,-12.43,#d62728,-178.98,0.73,22.81
TheHub-Chair2,105.84,-11.31,#d62728,-178.94,0.73,22.81
TheHub-Chair2,109.58,-11.18,#d62728,-178.9,0.73,22.81
TheHub-Chair2,113.45,-12.57,#d62728,-178.87,0.73,22.81
TheHub-Chair2,117.46,-11.8,#d62728,-178.83,0.73,22.81
TheHub-Chair2,121.6,-12.38,#d62728,-178.78,0.73,22.81
TheHub-Chair2,125.9,-12.82,#d62728,-178.74,0.73,22.81
TheHub-Chair2,130.35,-12.12,#d62728,-178.7,0.73,22.81
TheHub-Chair2,134.95,-11.14,#d62728,-178.65,0.73,22.81
TheHub-Chair2,139.72,-11.1,#d62728,-178.6,0.73,22.81
TheHub-Chair2,144.65,-9.36,#d62728,-178.55,0.73,22.81
TheHub-Chair2,149.76,-9.07,#d62728,-178.5,0.73,22.81
TheHub-Chair2,155.05,-9.06,#d62728,-178.45,0.73,22.81
TheHub-Chair2,160.53,-8.57,#d62728,-178.39,0.73,22.81
TheHub-Chair2,166.2,-7.92,#d62728,-178.34,0.73,22.81
TheHub-Chair2,172.07,-9.1,#d62728,-178.28,0.73,22.81
TheHub-Chair2,178.15,-9.61,#d62728,-178.22,0.73,22.81
TheHub-Chair2,184.44,-11.27,#d62728,-178.16,0.73,22.81
TheHub-Chair2,190.95,-11.8,#d62728,-178.09,0.73,22.81
TheHub-Chair2,197.7,-13.81,#d62728,-178.02,0.73,22.81
TheHub-Chair2,204.68,-14.52,#d62728,-177.95,0.73,22.81
TheHub-Chair2,211.91,-15.12,#d62728,-177.88,0.73,22.81
TheHub-Chair2,219.4,-15.41,#d62728,-177.81,0.73,22.81
TheHub-Chair2,227.15,-16.03,#d62728,-177.73,0.73,22.81
TheHub-Chair2,235.17,-16.26,#d62728,-177.65,0.73,22.81
TheHub-Chair2,243.48,-17.36,#d62728,-177.57,0.73,22.81
TheHub-Chair2,252.08,-16.27,#d62728,-177.48,0.73,22.81
TheHub-Chair2,260.98,-15.57,#d62728,-177.39,0.73,22.81
TheHub-Chair2,270.2,-15.63,#d62728,-177.3,0.73,22.81
TheHub-Chair2,279.74,-16.02,#d62728,-177.2,0.73,22.81
TheHub-Chair2,289.62,-14.44,#d62728,-177.1,0.73,22.81
TheHub-Chair2,299.85,-14.25,#d62728,-177.0,0.73,22.81
TheHub-Chair2,310.45,-15.01,#d62728,-176.9,0.73,22.81
TheHub-Chair2,321.41,-14.72,#d62728,-176.79,0.73,22.81
TheHub-Chair2,332.76,-12.96,#d62728,-176.67,0.73,22.81
TheHub-Chair2,344.52,-12.81,#d62728,-176.55,0.73,22.81
TheHub-Chair2,356.69,-11.1,#d62728,-176.43,0.73,22.81
TheHub-Chair2,369.28,-10.02,#d62728,-176.31,0.73,22.81
TheHub-Chair2,382.33,-9.41,#d62728,-176.18,0.73,22.81
TheHub-Chair2,395.83,-9.0,#d62728,-176.04,0.73,22.81
TheHub-Chair2,409.81,-8.02,#d62728,-175.9,0.73,22.81
TheHub-Chair2,424.29,-7.79,#d62728,-175.76,0.73,22.81
TheHub-Chair2,439.28,-9.6,#d62728,-175.61,0.73,22.81
TheHub-Chair2,454.79,-8.2,#d62728,-175.45,0.73,22.81
TheHub-Chair2,470.86,-9.41,#d62728,-175.29,0.73,22.81
TheHub-Chair2,487.49,-10.52,#d62728,-175.13,0.73,22.81
TheHub-Chair2,504.71,-9.8,#d62728,-174.95,0.73,22.81
TheHub-Chair2,522.54,-11.14,#d62728,-174.77,0.73,22.81
TheHub-Chair2,540.99,-11.69,#d62728,-174.59,0.73,22.81
TheHub-Chair2,560.1,-11.08,#d62728,-174.4,0.73,22.81
TheHub-Chair2,579.88,-10.92,#d62728,-174.2,0.73,22.81
TheHub-Chair2,600.37,-11.26,#d62728,-174.0,0.73,22.81
TheHub-Chair2,621.57,-11.78,#d62728,-173.78,0.73,22.81
TheHub-Chair2,643.53,-11.35,#d62728,-173.56,0.73,22.81
TheHub-Chair2,666.26,-9.98,#d62728,-173.34,0.73,22.81
TheHub-Chair2,689.79,-9.76,#d62728,-173.1,0.73,22.81
TheHub-Chair2,714.16,-9.46,#d62728,-172.86,0.73,22.81
TheHub-Chair2,739.38,-9.22,#d62728,-172.61,0.73,22.81
TheHub-Chair2,765.5,-9.14,#d62728,-172.35,0.73,22.81
TheHub-Chair2,792.54,-9.56,#d62728,-172.07,0.73,22.81
TheHub-Chair2,820.53,-9.33,#d62728,-171.79,0.73,22.81
TheHub-Chair2,849.51,-9.46,#d62728,-171.5,0.73,22.81
TheHub-Chair2,879.52,-12.78,#d62728,-171.2,0.73,22.81
TheHub-Chair2,910.59,-16.29,#d62728,-170.89,0.73,22.81
TheHub-Chair2,942.75,-19.86,#d62728,-170.57,0.73,22.81
TheHub-Chair2,976.05,-24.89,#d62728,-170.24,0.73,22.81
TheHub-Chair2,1010.53,-32.54,#d62728,-169.89,0.73,22.81
TheHub-Chair2,1046.22,-41.49,#d62728,-169.54,0.73,22.81
TheHub-Chair2,1083.17,-53.13,#d62728,-169.17,0.73,22.81
TheHub-Chair2,1121.43,-66.33,#d62728,-168.79,0.73,22.81
TheHub-Chair2,1161.05,-84.27,#d62728,-168.39,0.73,22.81
TheHub-Chair2,1202.06,-105.67,#d62728,-167.98,0.73,22.81
TheHub-Chair2,1244.51,-132.13,#d62728,-167.55,0.73,22.81
TheHub-Chair2,1288.47,-163.85,#d62728,-167.12,0.73,22.81
TheHub-Chair2,1333.98,-201.1,#d62728,-166.66,0.73,22.81
TheHub-Chair2,1381.1,-246.1,#d62728,-166.19,0.73,22.81
TheHub-Chair2,1429.89,-298.98,#d62728,-165.7,0.73,22.81
TheHub-Chair2,1480.39,-362.73,#d62728,-165.2,0.73,22.81
TheHub-Chair2,1532.68,-436.49,#d62728,-164.67,0.73,22.81
TheHub-Chair2,1586.82,-521.7,#d62728,-164.13,0.73,22.81
TheHub-Chair2,1642.87,-623.36,#d62728,-163.57,0.73,22.81
TheHub-Chair2,1700.9,-741.46,#d62728,-162.99,0.73,22.81
TheHub-Chair2,1760.98,-877.97,#d62728,-162.39,0.73,22.81
TheHub-Chair2,1823.18,-1035.21,#d62728,-161.77,0.73,22.81
TheHub-Chair2,1887.58,-1217.19,#d62728,-161.12,0.73,22.81
TheHub-Chair2,1954.25,-1427.74,#d62728,-160.46,0.73,22.81
TheHub-Chair2,2023.28,-1669.95,#d62728,-159.77,0.73,22.81
TheHub-Chair2,2094.74,-1948.55,#d62728,-159.05,0.73,22.81
TheHub-Chair2,2168.73,-2266.77,#d62728,-158.31,0.73,22.81
TheHub-Chair2,2245.34,-2630.78,#d62728,-157.55,0.73,22.81
TheHub-Chair2,2324.64,-3047.63,#d62728,-156.75,0.73,22.81
TheHub-Chair2,2406.76,-3522.7,#d62728,-155.93,0.73,22.81
TheHub-Chair2,2491.77,-4064.12,#d62728,-155.08,0.73,22.81
TheHub-Chair2,2579.78,-4681.14,#d62728,-154.2,0.73,22.81
TheHub-Chair2,2670.9,-5381.29,#d62728,-153.29,0.73,22.81
TheHub-Chair2,2765.24,-6177.43,#d62728,-152.35,0.73,22.81
TheHub-Chair2,2862.92,-7079.71,#d62728,-151.37,0.73,22.81
TheHub-Chair2,2964.04,-8102.67,#d62728,-150.36,0.73,22.81
TheHub-Chair2,3068.74,-9262.32,#d62728,-149.31,0.73,22.81
TheHub-Chair2,3177.13,-10570.98,#d62728,-148.23,0.73,22.81
TheHub-Chair2,3289.35,-12051.9,#d62728,-147.11,0.73,22.81
TheHub-Chair2,3405.54,-13724.01,#d62728,-145.94,0.73,22.81
TheHub-Chair2,3525.83,-15612.6,#d62728,-144.74,0.73,22.81
TheHub-Chair2,3650.37,-17740.75,#d62728,-143.5,0.73,22.81
TheHub-Chair2,3779.3,-20139.22,#d62728,-142.21,0.73,22.81
TheHub-Chair2,3912.8,-22841.9,#d62728,-140.87,0.73,22.81
TheHub-Chair2,4051.0,-25881.66,#d62728,-139.49,0.73,22.81
TheHub-Chair2,4194.09,-29302.79,#d62728,-138.06,0.73,22.81
TheHub-Chair2,4342.24,-33148.63,#d62728,-136.58,0.73,22.81
TheHub-Chair2,4495.61,-37470.93,#d62728,-135.04,0.73,22.81
TheHub-Chair2,4654.4,-42324.43,#d62728,-133.46,0.73,22.81
TheHub-Chair2,4818.81,-47772.18,#d62728,-131.81,0.73,22.81
TheHub-Chair2,4989.02,-53886.63,#d62728,-130.11,0.73,22.81
TheHub-Chair2,5165.24,-60745.04,#d62728,-128.35,0.73,22.81
TheHub-Chair2,5347.68,-68433.11,#d62728,-126.52,0.73,22.81
TheHub-Chair2,5536.57,-77049.54,#d62728,-124.63,0.73,22.81
TheHub-Chair2,5732.14,-86702.25,#d62728,-122.68,0.73,22.81
TheHub-Chair2,5934.6,-97511.34,#d62728,-120.65,0.73,22.81
TheHub-Chair2,6144.23,-109610.57,#d62728,-118.56,0.73,22.81
TheHub-Chair2,6361.25,-123152.45,#d62728,-116.39,0.73,22.81
TheHub-Chair2,6585.94,-138302.2,#d62728,-114.14,0.73,22.81
TheHub-Chair2,6818.57,-155244.9,#d62728,-111.81,0.73,22.81
TheHub-Chair2,7059.41,-174187.46,#d62728,-109.41,0.73,22.81
TheHub-Chair2,7308.77,-195360.04,#d62728,-106.91,0.73,22.81
TheHub-Chair2,7566.93,-219019.97,#d62728,-104.33,0.73,22.81
TheHub-Chair2,7834.2,-245451.16,#d62728,-101.66,0.73,22.81
TheHub-Chair2,8110.92,-274971.49,#d62728,-98.89,0.73,22.81
TheHub-Chair2,8397.41,-307933.76,#d62728,-96.03,0.73,22.81
TheHub-Chair2,8694.03,-344731.21,#d62728,-93.06,0.73,22.81
TheHub-Chair2,9001.12,-385802.6,#d62728,-89.99,0.73,22.81
TheHub-Chair2,9319.05,-431630.74,#d62728,-86.81,0.73,22.81
TheHub-Chair2,9648.22,-482761.71,#d62728,-83.52,0.73,22.81
TheHub-Chair2,9989.01,-539791.65,#d62728,-80.11,0.73,22.81
TheHub-Chair2,10341.84,-603394.55,#d62728,-76.58,0.73,22.81
TheHub-Chair2,10707.13,-674311.81,#d62728,-72.93,0.73,22.81
TheHub-Chair2,11085.33,-753372.91,#d62728,-69.15,0.73,22.81
TheHub-Chair2,11476.88,-841498.31,#d62728,-65.23,0.73,22.81
TheHub-Chair2,11882.27,-939711.64,#d62728,-61.18,0.73,22.81
TheHub-Chair2,12301.97,-1049148.82,#d62728,-56.98,0.73,22.81
TheHub-Chair2,12736.5,-1171077.92,#d62728,-52.64,0.73,22.81
TheHub-Chair2,13186.38,-1306902.66,#d62728,-48.14,0.73,22.81
TheHub-Chair2,13652.14,-1458185.87,#d62728,-43.48,0.73,22.81
TheHub-Chair2,14134.36,-1626668.81,#d62728,-38.66,0.73,22.81
TheHub-Chair2,14633.61,-1814278.09,#d62728,-33.66,0.73,22.81
TheHub-Chair2,15150.5,-2023164.74,#d62728,-28.49,0.73,22.81
TheHub-Chair2,15685.64,-2255709.27,#d62728,-23.14,0.73,22.81
TheHub-Chair2,16239.69,-2514565.62,#d62728,-17.6,0.73,22.81
TheHub-Chair2,16813.31,-2802676.59,#d62728,-11.87,0.73,22.81
TheHub-Chair2,17407.18,-3123318.77,#d62728,-5.93,0.73,22.81
TheHub-Chair2,18022.04,-3480126.16,#d62728,0.22,0.73,22.81
TheHub-Chair2,18658.61,-3877141.67,#d62728,6.59,0.73,22.81
TheHub-Chair2,19317.66,-4318854.02,#d62728,13.18,0.73,22.81
TheHub-Chair2,20000.0,-4810249.35,#d62728,20.0,0.73,22.81
